CustomerID,Gender,Age,Tenure,MonthlyCharges,TotalCharges,ContractType,PaymentMethod,SupportTickets,LoginFrequency,AvgSessionTime,LastActivityDays,SatisfactionScore,Churn
102562,Female,65,17,2694,45798,Yearly,Debit Card,3,13,107.77,72,2,Yes
102563,Female,61,43,1048,45064,Quarterly,Debit Card,9,12,102.84,81,3,Yes
102564,Male,31,34,484,16456,Yearly,Bank Transfer,1,26,5.29,77,5,No
102565,Female,67,23,1153,26519,Quarterly,Bank Transfer,5,24,105.63,8,6,No
102566,Male,54,52,2495,129740,Monthly,Bank Transfer,2,16,58.91,68,3,Yes
102567,Female,64,31,1430,44330,Yearly,Credit Card,1,8,47.99,46,5,No
102568,Male,25,62,1764,109368,Quarterly,Debit Card,9,10,65.49,19,4,Yes
102569,Male,36,60,848,50880,Monthly,Bank Transfer,5,19,37.82,8,4,No
102570,Male,21,57,688,39216,Yearly,Bank Transfer,10,16,62.74,54,7,No
102571,Female,31,8,651,5208,Yearly,Credit Card,8,4,42.33,31,8,Yes
102572,Female,28,9,2490,22410,Yearly,Credit Card,3,9,113.71,61,7,No
102573,Male,20,2,2168,4336,Yearly,Debit Card,8,16,77.55,70,2,Yes
102574,Male,44,41,2160,88560,Yearly,Credit Card,4,14,21.42,42,3,Yes
102575,Female,34,55,595,32725,Monthly,UPI,9,27,6.41,31,4,Yes
102576,Female,39,5,1057,5285,Yearly,Bank Transfer,2,2,109.64,6,4,Yes
102577,Male,24,3,1480,4440,Quarterly,UPI,5,22,8.14,21,3,No
102578,Female,38,53,608,32224,Yearly,UPI,0,16,7.2,40,2,Yes
102579,Male,26,52,876,45552,Monthly,Bank Transfer,3,14,9.3,66,4,Yes
102580,Male,41,41,1021,41861,Quarterly,UPI,9,8,80.33,23,3,Yes
102581,Male,34,13,766,9958,Yearly,Bank Transfer,9,22,29.04,9,1,Yes
102582,Female,25,13,1043,13559,Monthly,UPI,3,7,32.97,46,3,Yes
102583,Male,37,33,817,26961,Monthly,Debit Card,6,11,39.32,42,5,No
102584,Female,55,39,1009,39351,Yearly,Debit Card,7,20,54.38,0,7,No
102585,Female,66,35,1313,45955,Quarterly,Debit Card,0,6,76.89,45,10,No
102586,Female,29,32,2909,93088,Yearly,Debit Card,10,9,100.49,70,10,No
102587,Female,43,46,1027,47242,Quarterly,Bank Transfer,1,13,69.71,88,6,No
102588,Male,58,9,1814,16326,Yearly,Credit Card,7,9,76.25,20,7,No
102589,Female,32,54,2236,120744,Monthly,Debit Card,4,14,102.63,34,2,Yes
102590,Female,64,48,1913,91824,Quarterly,UPI,4,6,43.88,34,8,No
102591,Female,65,72,2661,191592,Monthly,UPI,6,19,38.31,81,3,Yes
102592,Female,48,50,722,36100,Monthly,UPI,9,16,78.71,38,3,Yes
102593,Female,31,54,1627,87858,Yearly,Bank Transfer,10,7,52.24,28,9,No
102594,Male,44,43,2666,114638,Monthly,Debit Card,6,17,89.03,85,4,Yes
102595,Male,57,19,2916,55404,Yearly,Credit Card,9,10,52.76,75,8,No
102596,Female,68,46,715,32890,Yearly,UPI,3,28,84.88,10,9,No
102597,Female,26,12,1152,13824,Quarterly,Credit Card,3,1,59.23,63,1,Yes
102598,Female,70,22,2496,54912,Quarterly,Credit Card,0,25,68.93,35,2,Yes
102599,Male,25,18,782,14076,Quarterly,Debit Card,4,13,95.13,26,10,No
102600,Female,27,39,1624,63336,Yearly,UPI,7,26,49.69,23,7,No
102601,Male,47,38,2748,104424,Monthly,Bank Transfer,6,12,6.31,24,4,Yes
102602,Male,29,51,627,31977,Yearly,Debit Card,9,27,85.79,64,5,No
102603,Female,46,50,662,33100,Yearly,Credit Card,4,23,52.34,58,10,No
102604,Male,20,71,2757,195747,Monthly,Debit Card,3,8,17.36,28,6,No
102605,Male,54,45,1943,87435,Yearly,Bank Transfer,9,26,89.11,14,1,Yes
102606,Female,35,5,1248,6240,Monthly,Debit Card,1,25,110.53,28,4,No
102607,Male,36,54,1420,76680,Monthly,Bank Transfer,7,27,15.19,87,4,Yes
102608,Male,22,8,1186,9488,Quarterly,Credit Card,6,3,16.93,76,8,Yes
102609,Male,67,2,2993,5986,Monthly,Credit Card,9,10,102.57,84,10,No
102610,Female,44,21,2601,54621,Monthly,Debit Card,0,29,110.34,67,3,Yes
102611,Male,36,5,462,2310,Monthly,Credit Card,1,24,114.8,77,10,No
102612,Female,27,26,2567,66742,Monthly,UPI,8,9,41.71,38,6,No
102613,Female,55,10,693,6930,Monthly,UPI,0,14,110.89,72,8,No
102614,Male,68,49,705,34545,Quarterly,Credit Card,1,2,28.38,61,6,Yes
102615,Male,26,18,1567,28206,Quarterly,Debit Card,1,26,81.94,87,10,No
102616,Female,23,1,661,661,Monthly,UPI,8,6,101.64,83,9,No
102617,Female,62,59,859,50681,Monthly,UPI,10,28,116.52,40,5,No
102618,Female,45,61,1858,113338,Monthly,Credit Card,8,28,32.47,62,6,No
102619,Male,60,11,2817,30987,Quarterly,Credit Card,10,2,94.98,38,8,Yes
102620,Female,21,37,1726,63862,Monthly,UPI,3,6,14.48,15,3,No
102621,Female,60,43,2744,117992,Monthly,Debit Card,5,7,12.64,52,1,Yes
102622,Male,66,71,1623,115233,Yearly,Debit Card,5,9,90.05,21,6,No
102623,Male,63,10,2292,22920,Quarterly,Bank Transfer,2,1,64.87,36,6,Yes
102624,Male,21,46,2375,109250,Monthly,Bank Transfer,6,14,17.19,36,10,No
102625,Male,41,44,1946,85624,Quarterly,Bank Transfer,7,14,106.95,84,6,No
102626,Female,43,24,939,22536,Monthly,Bank Transfer,10,15,51.59,58,2,Yes
102627,Male,23,4,392,1568,Quarterly,Bank Transfer,6,9,17.79,60,1,Yes
102628,Male,34,29,2024,58696,Monthly,Debit Card,6,1,94.47,82,9,Yes
102629,Female,52,14,1986,27804,Yearly,Credit Card,0,29,82.32,81,1,Yes
102630,Female,44,13,331,4303,Monthly,UPI,2,16,62.67,18,9,No
102631,Male,53,15,1239,18585,Monthly,UPI,5,4,25.12,17,3,Yes
102632,Female,27,20,2229,44580,Yearly,UPI,0,10,46.16,35,9,No
102633,Female,46,39,459,17901,Yearly,Credit Card,0,2,31.24,11,5,No
102634,Female,30,14,421,5894,Quarterly,Debit Card,1,23,111.68,44,4,Yes
102635,Male,68,22,837,18414,Quarterly,Bank Transfer,10,25,18.53,75,9,No
102636,Male,19,47,2202,103494,Monthly,Credit Card,8,16,102.92,76,1,Yes
102637,Female,33,4,1478,5912,Quarterly,Credit Card,4,29,75.53,79,2,Yes
102638,Female,48,17,1375,23375,Yearly,Debit Card,8,26,96.98,83,2,Yes
102639,Male,23,37,449,16613,Yearly,UPI,10,24,7.6,70,3,Yes
102640,Male,61,29,2931,84999,Monthly,Debit Card,5,25,69.21,71,8,No
102641,Female,34,15,2841,42615,Monthly,Debit Card,2,22,73.57,28,2,No
102642,Female,68,2,1710,3420,Quarterly,Bank Transfer,5,11,85.26,41,9,No
102643,Female,56,3,302,906,Quarterly,Credit Card,4,18,84.29,73,3,Yes
102644,Female,18,46,2525,116150,Quarterly,Credit Card,2,29,88.71,77,9,No
102645,Female,66,50,1256,62800,Quarterly,Bank Transfer,6,11,56.07,30,8,No
102646,Female,23,6,2119,12714,Monthly,Debit Card,6,3,81.35,18,6,Yes
102647,Female,32,9,873,7857,Yearly,Credit Card,9,10,63.88,7,9,No
102648,Female,36,25,958,23950,Quarterly,Bank Transfer,6,16,57.88,78,10,No
102649,Female,61,64,2477,158528,Monthly,UPI,2,28,90.55,1,6,No
102650,Male,35,33,319,10527,Monthly,Debit Card,3,6,86.59,65,5,No
102651,Male,38,40,1931,77240,Yearly,Bank Transfer,5,4,41.26,31,6,Yes
102652,Female,54,37,1013,37481,Quarterly,Credit Card,9,28,23.65,49,1,Yes
102653,Male,60,22,1172,25784,Monthly,Bank Transfer,7,12,82.7,30,1,Yes
102654,Male,51,38,1619,61522,Quarterly,UPI,2,12,10.3,10,4,No
102655,Male,62,3,1906,5718,Yearly,Credit Card,2,30,55.9,55,10,No
102656,Male,19,13,868,11284,Quarterly,Credit Card,4,16,51.84,76,3,Yes
102657,Male,43,70,1286,90020,Quarterly,UPI,2,30,59.61,45,2,Yes
102658,Male,25,1,435,435,Monthly,UPI,3,13,62.51,45,3,Yes
102659,Male,44,39,919,35841,Monthly,Credit Card,5,18,17.22,23,1,No
102660,Male,49,31,2835,87885,Yearly,Debit Card,3,21,14.75,47,4,Yes
102661,Female,45,8,2682,21456,Monthly,Debit Card,0,1,21.82,23,1,Yes
102662,Male,50,44,2316,101904,Yearly,Bank Transfer,10,13,45.7,89,5,No
102663,Male,18,40,884,35360,Quarterly,Bank Transfer,7,1,88.6,79,10,Yes
102664,Female,47,28,2966,83048,Yearly,Credit Card,3,5,37.76,49,2,Yes
102665,Male,68,49,2118,103782,Yearly,Credit Card,7,10,75.72,31,5,No
102666,Male,60,46,727,33442,Quarterly,Debit Card,10,7,54.21,89,10,No
102667,Male,60,54,1711,92394,Quarterly,Debit Card,6,23,12.69,7,6,No
102668,Female,48,4,654,2616,Yearly,Credit Card,9,26,51.78,70,3,Yes
102669,Male,22,10,840,8400,Yearly,Credit Card,9,26,49.94,19,1,Yes
102670,Female,58,71,2877,204267,Quarterly,UPI,7,22,43.56,49,1,Yes
102671,Female,55,18,2508,45144,Monthly,Credit Card,3,5,104.94,15,8,No
102672,Female,44,49,2950,144550,Monthly,Debit Card,10,27,14.64,36,9,No
102673,Male,20,37,1088,40256,Monthly,UPI,2,28,57.16,39,10,No
102674,Male,33,44,2612,114928,Yearly,Credit Card,3,25,28.83,68,10,No
102675,Female,42,34,2865,97410,Yearly,UPI,5,14,19.58,84,10,No
102676,Male,69,62,2310,143220,Yearly,Debit Card,8,25,52.46,13,5,No
102677,Male,24,10,871,8710,Monthly,Bank Transfer,5,29,81.74,67,4,Yes
102678,Female,36,4,2052,8208,Monthly,Debit Card,6,27,56.19,20,6,No
102679,Male,35,29,2298,66642,Quarterly,Bank Transfer,5,28,30.37,18,2,No
102680,Female,44,32,1880,60160,Quarterly,Debit Card,5,16,63.8,40,7,No
102681,Female,25,55,1479,81345,Monthly,Bank Transfer,2,6,51.78,73,5,No
102682,Female,38,18,830,14940,Quarterly,Bank Transfer,0,11,103.76,74,7,No
102683,Female,44,19,817,15523,Yearly,Debit Card,10,27,25.62,53,1,Yes
102684,Male,34,30,2105,63150,Yearly,Bank Transfer,5,24,104.64,78,1,Yes
102685,Female,18,10,2090,20900,Monthly,UPI,9,5,95.55,38,2,Yes
102686,Female,40,38,325,12350,Quarterly,Debit Card,7,29,103.67,70,8,No
102687,Male,47,18,2984,53712,Monthly,UPI,1,12,31.47,37,9,No
102688,Male,67,68,2575,175100,Monthly,UPI,1,5,56.14,57,5,No
102689,Female,22,20,1404,28080,Yearly,Debit Card,0,23,61.15,89,10,No
102690,Male,60,57,2881,164217,Monthly,Debit Card,6,1,28.05,52,4,Yes
102691,Female,50,15,500,7500,Quarterly,UPI,2,3,49.59,3,3,Yes
102692,Female,46,33,1170,38610,Yearly,Debit Card,8,25,7.64,26,4,Yes
102693,Male,62,66,2342,154572,Monthly,Debit Card,8,6,6.0,51,10,No
102694,Female,56,43,1471,63253,Monthly,Credit Card,10,21,69.66,77,5,No
102695,Male,30,48,512,24576,Monthly,Bank Transfer,6,30,76.49,72,5,No
102696,Male,22,12,504,6048,Monthly,Bank Transfer,9,30,38.55,47,4,Yes
102697,Male,52,15,2930,43950,Monthly,UPI,5,16,114.44,88,9,No
102698,Male,21,66,1345,88770,Quarterly,Credit Card,10,19,36.27,36,1,Yes
102699,Male,61,9,1692,15228,Monthly,Bank Transfer,6,12,26.96,65,7,No
102700,Female,38,14,1570,21980,Quarterly,Credit Card,8,9,27.66,61,4,Yes
102701,Female,46,2,1862,3724,Monthly,Debit Card,6,4,101.69,40,9,Yes
102702,Male,27,58,2791,161878,Quarterly,Credit Card,4,18,51.55,11,1,No
102703,Female,23,68,721,49028,Monthly,Bank Transfer,8,23,64.34,61,4,Yes
102704,Female,70,50,648,32400,Quarterly,Debit Card,8,14,45.97,14,7,No
102705,Male,48,67,1995,133665,Monthly,Bank Transfer,10,7,104.46,20,4,Yes
102706,Female,59,43,1346,57878,Yearly,Credit Card,3,18,72.63,24,6,No
102707,Male,41,55,1813,99715,Monthly,UPI,7,11,71.53,69,3,Yes
102708,Male,24,66,1939,127974,Quarterly,Debit Card,4,6,43.54,49,3,Yes
102709,Female,45,6,1396,8376,Yearly,Debit Card,10,3,74.55,69,6,Yes
102710,Female,31,27,2411,65097,Monthly,Debit Card,3,1,25.56,19,1,Yes
102711,Female,38,50,1209,60450,Monthly,Bank Transfer,9,14,98.27,82,9,No
102712,Female,45,8,1818,14544,Monthly,UPI,5,6,5.51,66,3,Yes
102713,Female,26,70,2611,182770,Yearly,Credit Card,3,15,78.47,68,1,Yes
102714,Female,65,29,2221,64409,Monthly,Credit Card,2,18,106.06,60,8,No
102715,Female,30,65,2269,147485,Monthly,Credit Card,2,10,5.99,16,6,No
102716,Male,30,11,1441,15851,Quarterly,Bank Transfer,1,5,61.22,18,1,No
102717,Female,24,7,2131,14917,Yearly,Debit Card,10,12,112.49,88,8,No
102718,Female,40,61,2798,170678,Quarterly,Debit Card,6,4,93.51,90,6,Yes
102719,Male,30,53,1846,97838,Quarterly,Bank Transfer,0,10,6.85,78,10,No
102720,Female,30,47,1855,87185,Quarterly,UPI,2,5,115.08,17,5,No
102721,Male,57,24,1358,32592,Yearly,Credit Card,1,5,57.75,9,10,No
102722,Female,21,47,1296,60912,Monthly,Bank Transfer,4,23,61.68,85,8,No
102723,Male,22,15,693,10395,Quarterly,UPI,5,3,53.19,89,1,Yes
102724,Male,60,4,1728,6912,Quarterly,Debit Card,0,17,109.62,51,3,Yes
102725,Female,50,59,1605,94695,Yearly,UPI,8,28,46.19,28,4,Yes
102726,Female,48,12,2636,31632,Yearly,Credit Card,2,20,99.09,36,2,Yes
102727,Female,61,50,1886,94300,Monthly,UPI,8,8,7.64,81,7,No
102728,Female,41,27,1969,53163,Monthly,UPI,7,3,40.69,84,3,Yes
102729,Male,36,69,2340,161460,Monthly,Credit Card,4,11,98.25,21,10,No
102730,Male,37,19,503,9557,Yearly,Debit Card,8,1,95.84,85,7,Yes
102731,Female,31,41,1684,69044,Monthly,Debit Card,9,3,105.9,71,1,Yes
102732,Male,38,52,1111,57772,Quarterly,UPI,3,21,48.86,82,1,Yes
102733,Male,55,26,532,13832,Monthly,UPI,0,26,12.59,7,2,No
102734,Male,29,57,2477,141189,Yearly,UPI,1,17,43.63,39,1,Yes
102735,Male,57,36,1036,37296,Yearly,UPI,5,3,10.68,76,9,Yes
102736,Male,33,34,2039,69326,Quarterly,Debit Card,3,23,24.6,53,8,No
102737,Female,51,4,2901,11604,Monthly,Bank Transfer,1,17,103.1,17,3,No
102738,Female,63,39,315,12285,Monthly,Credit Card,7,25,119.25,58,5,No
102739,Male,57,12,1301,15612,Quarterly,Debit Card,5,2,111.93,27,9,No
102740,Male,65,58,687,39846,Quarterly,UPI,8,20,81.74,17,5,No
102741,Male,43,30,417,12510,Quarterly,Debit Card,6,16,60.08,82,6,No
102742,Male,44,13,813,10569,Monthly,Debit Card,7,17,67.65,50,8,No
102743,Female,43,46,961,44206,Monthly,UPI,1,1,26.17,81,7,Yes
102744,Male,54,56,2408,134848,Yearly,UPI,7,14,56.47,88,9,No
102745,Male,47,51,1067,54417,Quarterly,UPI,6,3,97.97,21,6,Yes
102746,Female,48,69,2849,196581,Quarterly,UPI,2,4,54.89,43,6,Yes
102747,Female,65,64,1069,68416,Yearly,Credit Card,4,13,41.47,70,1,Yes
102748,Female,39,10,747,7470,Quarterly,UPI,4,30,70.74,56,2,Yes
102749,Female,23,18,680,12240,Yearly,Credit Card,5,19,101.77,44,7,No
102750,Female,67,40,2968,118720,Monthly,Credit Card,6,17,87.62,7,1,Yes
102751,Male,51,24,2915,69960,Quarterly,Debit Card,4,9,45.2,90,10,No
102752,Male,55,60,368,22080,Monthly,Credit Card,10,2,19.2,82,4,Yes
102753,Female,58,20,2936,58720,Monthly,Debit Card,10,11,36.65,8,1,Yes
102754,Male,28,3,911,2733,Monthly,UPI,10,13,51.93,44,10,No
102755,Male,20,27,1874,50598,Monthly,Debit Card,1,27,78.48,2,9,No
102756,Female,26,3,2967,8901,Quarterly,Debit Card,4,5,46.8,49,3,Yes
102757,Female,68,61,1637,99857,Yearly,Credit Card,10,26,97.78,3,5,No
102758,Female,34,36,1971,70956,Monthly,Debit Card,6,10,67.42,47,10,No
102759,Female,41,64,1544,98816,Monthly,Bank Transfer,3,26,42.99,82,6,No
102760,Female,40,9,2497,22473,Yearly,UPI,6,9,81.62,70,7,No
102761,Female,59,35,1236,43260,Yearly,Debit Card,3,17,77.45,71,5,No
102762,Female,51,54,1904,102816,Quarterly,UPI,7,27,22.74,55,4,Yes
102763,Female,33,59,318,18762,Monthly,Debit Card,5,16,93.72,60,9,No
102764,Female,56,72,1298,93456,Yearly,Bank Transfer,10,7,104.65,38,5,No
102765,Female,64,5,544,2720,Monthly,UPI,0,12,66.18,40,5,No
102766,Male,35,52,2175,113100,Monthly,UPI,2,15,70.22,6,1,No
102767,Female,35,60,2717,163020,Yearly,Bank Transfer,3,15,81.7,18,8,No
102768,Male,39,1,2027,2027,Yearly,Bank Transfer,8,8,17.64,8,1,Yes
102769,Male,60,5,1706,8530,Monthly,Credit Card,2,22,40.84,38,1,Yes
102770,Female,67,44,2743,120692,Yearly,UPI,1,8,99.8,59,3,Yes
102771,Male,27,63,711,44793,Monthly,Bank Transfer,5,20,71.25,10,4,No
102772,Female,70,36,1056,38016,Quarterly,UPI,2,28,68.41,45,7,No
102773,Female,49,49,509,24941,Monthly,UPI,2,29,68.71,14,6,No
102774,Female,20,45,1363,61335,Yearly,Credit Card,4,12,72.23,10,6,No
102775,Female,40,42,1546,64932,Quarterly,UPI,1,4,84.19,85,8,Yes
102776,Male,44,5,1063,5315,Quarterly,UPI,6,30,33.46,60,3,Yes
102777,Female,41,33,1600,52800,Quarterly,UPI,1,13,92.52,11,3,No
102778,Female,51,33,417,13761,Monthly,Debit Card,1,29,50.11,54,3,Yes
102779,Male,23,2,2638,5276,Yearly,Debit Card,9,19,32.66,54,1,Yes
102780,Female,65,31,602,18662,Quarterly,Credit Card,9,30,40.74,43,10,No
102781,Male,70,5,2511,12555,Monthly,Debit Card,5,23,55.68,75,10,No
102782,Male,37,13,2475,32175,Yearly,Bank Transfer,3,6,102.77,29,5,No
102783,Female,56,12,894,10728,Monthly,Debit Card,4,22,39.24,7,3,No
102784,Male,24,6,1019,6114,Monthly,Bank Transfer,10,28,20.24,70,3,Yes
102785,Male,56,47,2211,103917,Yearly,Credit Card,5,25,17.67,48,8,No
102786,Female,30,43,2875,123625,Monthly,UPI,9,10,79.39,36,1,Yes
102787,Male,61,32,646,20672,Yearly,UPI,9,14,81.41,28,6,No
102788,Female,27,62,364,22568,Yearly,Credit Card,1,16,114.1,41,2,Yes
102789,Female,31,60,563,33780,Monthly,Credit Card,2,20,101.81,43,7,No
102790,Female,32,19,2362,44878,Yearly,UPI,9,22,23.02,6,2,Yes
102791,Female,31,71,1619,114949,Yearly,Debit Card,6,8,55.04,9,10,No
102792,Female,49,62,2613,162006,Monthly,Debit Card,0,4,79.0,17,6,No
102793,Male,21,45,1828,82260,Quarterly,Bank Transfer,9,28,41.55,10,10,No
102794,Female,65,2,2946,5892,Yearly,UPI,2,26,69.45,16,1,No
102795,Female,21,72,2913,209736,Monthly,Bank Transfer,0,20,62.84,39,4,Yes
102796,Male,35,58,2956,171448,Monthly,UPI,6,25,36.41,30,1,Yes
102797,Male,33,59,581,34279,Quarterly,Credit Card,5,22,10.14,80,5,No
102798,Male,21,32,1006,32192,Quarterly,Credit Card,8,27,33.02,57,3,Yes
102799,Male,27,36,1571,56556,Monthly,Credit Card,0,13,32.03,69,2,Yes
102800,Male,61,71,429,30459,Yearly,Credit Card,5,6,106.37,22,4,No
102801,Male,33,50,2001,100050,Yearly,Credit Card,1,17,79.58,28,7,No
102802,Female,59,62,2208,136896,Quarterly,Debit Card,6,8,60.45,1,10,No
102803,Female,62,6,630,3780,Yearly,Credit Card,0,2,94.76,16,6,No
102804,Male,35,61,2076,126636,Yearly,Bank Transfer,0,30,105.21,14,8,No
102805,Male,29,4,1613,6452,Monthly,Debit Card,10,26,5.74,77,9,No
102806,Female,69,48,2848,136704,Yearly,Bank Transfer,1,3,46.61,10,10,No
102807,Female,40,47,2826,132822,Quarterly,Debit Card,9,14,99.61,18,8,No
102808,Female,46,24,1267,30408,Yearly,Credit Card,6,15,84.13,10,8,No
102809,Female,43,65,1285,83525,Monthly,UPI,6,17,90.35,54,3,Yes
102810,Female,41,49,403,19747,Quarterly,UPI,7,30,57.76,28,9,No
102811,Male,64,26,490,12740,Monthly,UPI,8,18,84.05,36,8,No
102812,Female,42,37,1517,56129,Monthly,Debit Card,6,22,53.79,38,2,Yes
102813,Female,67,28,2172,60816,Monthly,Bank Transfer,4,1,25.02,9,2,Yes
102814,Male,56,14,1228,17192,Quarterly,Debit Card,2,12,28.83,65,5,No
102815,Female,42,54,1890,102060,Yearly,Debit Card,7,9,73.21,32,1,Yes
102816,Male,18,62,2557,158534,Monthly,Bank Transfer,0,30,67.25,48,4,Yes
102817,Male,66,63,1229,77427,Quarterly,UPI,9,22,90.88,51,4,Yes
102818,Male,48,19,2937,55803,Monthly,Debit Card,9,25,42.93,84,2,Yes
102819,Female,65,29,504,14616,Yearly,UPI,1,9,71.59,33,1,Yes
102820,Male,35,11,2403,26433,Quarterly,Credit Card,7,18,64.64,16,3,Yes
102821,Female,59,3,2689,8067,Monthly,Debit Card,8,3,43.49,57,2,Yes
102822,Female,36,58,1332,77256,Yearly,Debit Card,9,17,76.79,83,9,No
102823,Male,25,8,2308,18464,Quarterly,Debit Card,2,11,95.91,13,3,No
102824,Male,18,54,2838,153252,Quarterly,Credit Card,8,12,61.64,70,2,Yes
102825,Male,28,41,1119,45879,Yearly,Debit Card,3,14,117.82,52,2,Yes
102826,Male,44,47,1997,93859,Yearly,Bank Transfer,5,27,75.01,22,8,No
102827,Male,51,28,663,18564,Yearly,Credit Card,8,16,50.08,9,9,No
102828,Male,49,22,2933,64526,Monthly,Debit Card,0,23,118.98,26,2,No
102829,Male,69,45,1893,85185,Yearly,UPI,10,7,53.48,14,3,Yes
102830,Female,35,16,2814,45024,Yearly,Credit Card,3,26,91.75,60,2,Yes
102831,Male,56,6,2250,13500,Quarterly,Bank Transfer,9,10,47.73,31,1,Yes
102832,Male,61,43,2024,87032,Yearly,Credit Card,3,17,22.61,88,6,No
102833,Male,38,36,931,33516,Quarterly,Credit Card,3,24,55.36,80,10,No
102834,Male,58,35,2584,90440,Yearly,Bank Transfer,9,3,100.69,41,3,Yes
102835,Male,43,54,1046,56484,Monthly,Credit Card,2,29,85.06,90,2,Yes
102836,Female,24,51,1766,90066,Monthly,Bank Transfer,9,8,41.61,33,10,No
102837,Male,18,13,2770,36010,Quarterly,Debit Card,6,11,64.95,6,4,Yes
102838,Female,62,44,2704,118976,Yearly,Bank Transfer,9,25,46.67,83,1,Yes
102839,Male,62,69,2603,179607,Monthly,Debit Card,2,15,60.6,4,5,No
102840,Male,22,25,1940,48500,Monthly,UPI,10,11,115.74,53,2,Yes
102841,Male,25,61,2258,137738,Quarterly,UPI,6,7,86.26,3,8,No
102842,Male,59,2,2964,5928,Monthly,Bank Transfer,2,23,15.82,16,5,No
102843,Male,64,68,1306,88808,Monthly,Debit Card,3,29,40.96,52,1,Yes
102844,Female,35,2,1569,3138,Monthly,Bank Transfer,8,4,92.49,83,2,Yes
102845,Male,62,71,426,30246,Quarterly,UPI,4,28,97.98,85,3,Yes
102846,Female,62,48,1984,95232,Monthly,Credit Card,9,1,81.86,56,5,Yes
102847,Female,18,66,2006,132396,Yearly,Bank Transfer,10,14,16.85,43,2,Yes
102848,Male,30,64,2839,181696,Quarterly,Credit Card,3,12,41.79,69,10,No
102849,Male,50,18,2894,52092,Monthly,Debit Card,5,10,103.91,87,2,Yes
102850,Female,57,10,1870,18700,Quarterly,UPI,10,1,91.18,40,4,Yes
102851,Female,63,23,2267,52141,Quarterly,Debit Card,10,2,72.05,30,3,Yes
102852,Male,32,55,1721,94655,Yearly,Debit Card,2,20,15.73,72,3,Yes
102853,Male,57,33,2793,92169,Monthly,Bank Transfer,1,3,19.58,24,9,No
102854,Male,35,20,1027,20540,Quarterly,UPI,0,10,28.18,54,7,No
102855,Male,34,39,1242,48438,Monthly,Debit Card,8,22,47.66,77,9,No
102856,Female,67,68,452,30736,Quarterly,Bank Transfer,6,13,25.21,32,10,No
102857,Male,53,32,2840,90880,Quarterly,Bank Transfer,8,24,7.39,49,3,Yes
102858,Male,66,35,1722,60270,Yearly,Bank Transfer,5,7,75.01,73,1,Yes
102859,Female,69,62,2631,163122,Yearly,Debit Card,10,27,37.59,31,1,Yes
102860,Female,20,27,1958,52866,Quarterly,Debit Card,9,11,19.33,60,2,Yes
102861,Female,35,71,2724,193404,Monthly,Debit Card,3,17,29.41,4,1,No
102862,Female,45,36,1845,66420,Quarterly,Bank Transfer,9,10,57.55,85,7,No
102863,Male,45,53,2931,155343,Yearly,Credit Card,1,23,14.78,89,8,No
102864,Male,69,34,407,13838,Yearly,Bank Transfer,7,20,96.55,10,2,Yes
102865,Female,45,58,1768,102544,Yearly,Bank Transfer,5,4,5.01,61,7,Yes
102866,Male,42,44,381,16764,Quarterly,Bank Transfer,8,3,34.99,54,9,Yes
102867,Female,54,24,2801,67224,Yearly,Bank Transfer,4,7,7.14,47,4,Yes
102868,Male,49,36,1973,71028,Quarterly,Bank Transfer,0,11,10.24,52,6,No
102869,Female,62,34,595,20230,Yearly,UPI,2,29,108.44,55,9,No
102870,Male,61,58,1653,95874,Monthly,Bank Transfer,4,4,105.2,16,1,Yes
102871,Male,58,63,2406,151578,Quarterly,UPI,2,14,64.49,38,7,No
102872,Female,30,37,512,18944,Quarterly,Bank Transfer,3,19,30.38,71,7,No
102873,Female,56,11,2549,28039,Quarterly,Credit Card,1,1,116.19,56,3,Yes
102874,Female,47,27,903,24381,Quarterly,Debit Card,4,1,92.28,47,9,Yes
102875,Male,21,7,1999,13993,Monthly,Debit Card,3,29,29.8,41,7,No
102876,Female,43,39,2737,106743,Yearly,Debit Card,4,22,90.93,80,4,Yes
102877,Male,32,32,916,29312,Quarterly,Debit Card,1,8,83.16,9,9,No
102878,Female,37,12,808,9696,Quarterly,Bank Transfer,0,16,58.01,28,8,No
102879,Male,43,55,1889,103895,Quarterly,Bank Transfer,10,6,85.11,17,7,No
102880,Female,68,66,2331,153846,Quarterly,Bank Transfer,8,20,75.53,62,10,No
102881,Male,55,37,1669,61753,Quarterly,UPI,3,21,56.3,64,5,No
102882,Female,47,59,2250,132750,Quarterly,Debit Card,4,26,37.36,30,1,No
102883,Female,40,34,2025,68850,Monthly,Bank Transfer,2,28,73.63,61,1,Yes
102884,Female,67,45,1598,71910,Monthly,UPI,4,7,11.83,9,2,No
102885,Male,68,8,1437,11496,Quarterly,Bank Transfer,0,26,50.82,73,1,Yes
102886,Male,51,65,1706,110890,Quarterly,Debit Card,3,5,47.03,33,5,No
102887,Male,58,44,2060,90640,Yearly,Credit Card,3,6,104.1,52,3,Yes
102888,Male,21,5,622,3110,Yearly,UPI,7,9,98.72,73,1,Yes
102889,Female,38,47,2757,129579,Monthly,Credit Card,6,27,67.98,10,2,Yes
102890,Female,22,41,1945,79745,Quarterly,Bank Transfer,3,17,59.09,35,8,No
102891,Female,50,55,2953,162415,Quarterly,Credit Card,1,30,37.28,82,9,No
102892,Female,53,60,2966,177960,Monthly,Credit Card,9,24,90.14,51,7,No
